# period  BIC_array
1.085942561416249674e+00 -9.528491125049527000e+00
1.086341767360269994e+00 -9.413911303319878243e+00
1.086741266918331839e+00 -9.445743269764420802e+00
1.087141060414481331e+00 -9.556611450133459584e+00
1.087541148173242433e+00 -9.573908834430426396e+00
1.087941530519616729e+00 -9.554247627250902042e+00
1.088342207779084969e+00 -9.608107188713916003e+00
1.088743180277607303e+00 -9.550761193112748515e+00
1.089144448341623717e+00 -9.184026955038007145e+00
1.089546012298056699e+00 -8.750047600481593690e+00
1.089947872474310575e+00 -8.663139752503184354e+00
1.090350029198272841e+00 -8.975289752766684614e+00
1.090752482798315270e+00 -9.025299049919112804e+00
1.091155233603294805e+00 -8.835895055572450474e+00
1.091558281942553554e+00 -8.904093995534253736e+00
1.091961628145921237e+00 -9.090294416527626709e+00
1.092365272543714516e+00 -8.608665272864641338e+00
1.092769215466739441e+00 -7.877467520021355085e+00
1.093173457246291003e+00 -7.697301184611433200e+00
1.093577998214154468e+00 -8.302032083392532513e+00
1.093982838702606930e+00 -8.563244921037039603e+00
1.094387979044417314e+00 -8.351152220987728469e+00
1.094793419572847704e+00 -8.463003279950385149e+00
1.095199160621654899e+00 -8.794577668926763181e+00
1.095605202525089306e+00 -8.241973065559022871e+00
1.096011545617898042e+00 -7.502647122722009954e+00
1.096418190235325385e+00 -7.554887493494788941e+00
1.096825136713112547e+00 -8.219828897366141973e+00
1.097232385387500342e+00 -8.451002951056352686e+00
1.097639936595227406e+00 -8.278577902362258101e+00
1.098047790673534863e+00 -8.538774654934854880e+00
1.098455947960164103e+00 -8.770542360607464616e+00
1.098864408793359226e+00 -7.985115431946496756e+00
1.099273173511867263e+00 -7.384365692451751784e+00
1.099682242454940617e+00 -7.857294376299705618e+00
1.100091615962335068e+00 -8.470134297695949499e+00
1.100501294374313765e+00 -8.446930286545580202e+00
1.100911278031646567e+00 -8.419260253969241603e+00
1.101321567275611368e+00 -8.798357498131508692e+00
1.101732162447995433e+00 -8.613768656650790945e+00
1.102143063891094510e+00 -7.582295495092353121e+00
1.102554271947716824e+00 -7.410736307978481818e+00
1.102965786961181527e+00 -8.175338498304995483e+00
1.103377609275320914e+00 -8.598579323539524921e+00
1.103789739234480649e+00 -8.595352107731400793e+00
1.104202177183521094e+00 -8.850869685636894246e+00
1.104614923467818199e+00 -9.107272118052492260e+00
1.105027978433265057e+00 -8.819314255136987413e+00
1.105441342426271678e+00 -8.421802974492720750e+00
1.105855015793766993e+00 -8.642379421508280757e+00
1.106268998883199073e+00 -9.127668209123271481e+00
1.106683292042536682e+00 -9.385611112230776598e+00
1.107097895620270167e+00 -9.563237760475544746e+00
1.107512809965411904e+00 -9.655325503362973905e+00
1.107928035427498514e+00 -9.515325551488331257e+00
1.108343572356589757e+00 -9.372934212977952484e+00
1.108759421103271636e+00 -9.420948592170816482e+00
1.109175582018656181e+00 -9.545860677479140577e+00
1.109592055454382997e+00 -9.626710757240743987e+00
1.110008841762619936e+00 -9.642526264948287462e+00
1.110425941296064201e+00 -9.451649926580330430e+00
1.110843354407942796e+00 -9.049070691135170819e+00
1.111261081452014743e+00 -8.779928520047292295e+00
1.111679122782571305e+00 -8.749657608613802040e+00
1.112097478754436652e+00 -8.773612685411080747e+00
1.112516149722970082e+00 -8.869346726587195917e+00
1.112935136044064688e+00 -9.035856109099199784e+00
1.113354438074151354e+00 -8.977954813102087428e+00
1.113774056170197868e+00 -8.611291911896387319e+00
1.114193990689710478e+00 -8.311193755160616092e+00
1.114614241990734556e+00 -8.312177907803288690e+00
1.115034810431855483e+00 -8.369453554744154644e+00
1.115455696372201100e+00 -8.452865341694746348e+00
1.115876900171441033e+00 -8.773893045503768917e+00
1.116298422189788253e+00 -9.147337751401778405e+00
1.116720262788001072e+00 -9.199968360824868796e+00
1.117142422327381590e+00 -9.016876289443189307e+00
1.117564901169780356e+00 -8.927416580477256502e+00
1.117987699677594371e+00 -9.006713324688689681e+00
1.118410818213769753e+00 -9.062931047183383271e+00
1.118834257141802180e+00 -9.103118396028094139e+00
1.119258016825737556e+00 -9.295306149635848669e+00
1.119682097630174011e+00 -9.582732086414807782e+00
1.120106499920262344e+00 -9.706880465947051562e+00
1.120531224061707576e+00 -9.662296237066470894e+00
1.120956270420768730e+00 -9.586799253380036134e+00
1.121381639364261940e+00 -9.569336800768837747e+00
1.121807331259558893e+00 -9.570626548117729726e+00
1.122233346474590610e+00 -9.539531912654410917e+00
1.122659685377846328e+00 -9.519477876943597039e+00
1.123086348338376173e+00 -9.600908646914149358e+00
1.123513335725791373e+00 -9.737024009429546823e+00
1.123940647910264712e+00 -9.780844486476439670e+00
1.124368285262533185e+00 -9.679124671719137041e+00
1.124796248153898004e+00 -9.500791831822652966e+00
1.125224536956225707e+00 -9.390409893782589279e+00
1.125653152041949712e+00 -9.270814376466432805e+00
1.126082093784070981e+00 -8.995505208397275965e+00
1.126511362556158913e+00 -8.750490860733293630e+00
1.126940958732353337e+00 -8.908741962487511046e+00
1.127370882687364961e+00 -9.149036718844058669e+00
1.127801134796476257e+00 -8.938980906373558355e+00
1.128231715435542348e+00 -8.359967698360946997e+00
1.128662624980993234e+00 -8.068436001815371128e+00
1.129093863809834453e+00 -7.986595292716515360e+00
1.129525432299647303e+00 -7.451038770941750045e+00
1.129957330828590623e+00 -6.766965659596849036e+00
1.130389559775402786e+00 -6.985035450634882181e+00
1.130822119519400371e+00 -7.733286853188701571e+00
1.131255010440481934e+00 -7.744396603275049529e+00
1.131688232919127568e+00 -7.173482258144304069e+00
1.132121787336400454e+00 -6.918166617653469075e+00
1.132555674073948415e+00 -7.101020565016028741e+00
1.132989893514003255e+00 -6.872103915349271119e+00
1.133424446039384748e+00 -6.617312444474350741e+00
1.133859332033498868e+00 -7.025225385340945650e+00
1.134294551880341562e+00 -7.822813174914699630e+00
1.134730105964497859e+00 -8.175559763647925138e+00
1.135165994671143208e+00 -8.095045574843766190e+00
1.135602218386046136e+00 -8.075980118209031389e+00
1.136038777495567587e+00 -8.164273452518955310e+00
1.136475672386663582e+00 -8.208289496548559327e+00
1.136912903446885226e+00 -8.352710274090895837e+00
1.137350471064379809e+00 -8.745157711090428165e+00
1.137788375627893034e+00 -9.210144030715127883e+00
1.138226617526769457e+00 -9.448276784638096615e+00
1.138665197150953379e+00 -9.430257292237797628e+00
1.139104114890991282e+00 -9.370859409101399251e+00
1.139543371138030503e+00 -9.372396177059044931e+00
1.139982966283823007e+00 -9.430324913464914971e+00
1.140422900720725607e+00 -9.573281712262314613e+00
1.140863174841700189e+00 -9.769522745216477233e+00
1.141303789040316596e+00 -9.890269920876903598e+00
1.141744743710752630e+00 -9.883675012351886835e+00
1.142186039247794715e+00 -9.816028751254634699e+00
1.142627676046841012e+00 -9.776293466817378430e+00
1.143069654503900745e+00 -9.787017654251144450e+00
1.143511975015596427e+00 -9.843456478902339768e+00
1.143954637979165190e+00 -9.913241833629172106e+00
1.144397643792457897e+00 -9.913054127312534547e+00
1.144840992853943584e+00 -9.841624755050816020e+00
1.145284685562708127e+00 -9.778288385882319744e+00
1.145728722318456461e+00 -9.752024011662228986e+00
1.146173103521514580e+00 -9.773814640823047739e+00
1.146617829572827985e+00 -9.848070028188089964e+00
1.147062900873965896e+00 -9.903978777785141574e+00
1.147508317827121482e+00 -9.835961903908241766e+00
1.147954080835112078e+00 -9.631827865999980531e+00
1.148400190301381851e+00 -9.474245584069990400e+00
1.148846646630001356e+00 -9.408534010646349088e+00
1.149293450225671087e+00 -9.327470524747127456e+00
1.149740601493720371e+00 -9.307257979531755154e+00
1.150188100840110028e+00 -9.511192905606549175e+00
1.150635948671433040e+00 -9.704550650462692829e+00
1.151084145394915881e+00 -9.583862739752362359e+00
1.151532691418419629e+00 -9.133633871160441231e+00
1.151981587150441300e+00 -8.784411912868677064e+00
1.152430833000115840e+00 -8.764902041207847105e+00
1.152880429377215687e+00 -8.678552728191675669e+00
1.153330376692153658e+00 -8.455906927537853335e+00
1.153780675355983165e+00 -8.606021697773826418e+00
1.154231325780399775e+00 -9.141678212941314996e+00
1.154682328377742762e+00 -9.278133639461316307e+00
1.155133683560996216e+00 -8.739757822693150047e+00
1.155585391743790380e+00 -8.165019790351948359e+00
1.156037453340401422e+00 -8.147508434094788754e+00
1.156489868765755658e+00 -8.241542482000454584e+00
1.156942638435428217e+00 -8.088147855048532620e+00
1.157395762765645930e+00 -8.186846332048617114e+00
1.157849242173287552e+00 -8.868659794151085407e+00
1.158303077075885090e+00 -9.306540956169556011e+00
1.158757267891626030e+00 -9.033325516956324464e+00
1.159211815039353999e+00 -8.628192414106251817e+00
1.159666718938569874e+00 -8.606069564126073601e+00
1.160121980009433562e+00 -8.762120712926275701e+00
1.160577598672763999e+00 -8.858170361119960035e+00
1.161033575350042923e+00 -9.152541068612208619e+00
1.161489910463413766e+00 -9.630487888204470437e+00
1.161946604435684316e+00 -9.766564737192425127e+00
1.162403657690327385e+00 -9.600028710279843835e+00
1.162861070651482809e+00 -9.480530223554978875e+00
1.163318843743957220e+00 -9.465456225160664872e+00
1.163776977393227385e+00 -9.531626391916120156e+00
1.164235472025440199e+00 -9.703071082556334659e+00
1.164694328067414908e+00 -9.881125144876705235e+00
1.165153545946643332e+00 -9.884616249188184156e+00
1.165613126091291418e+00 -9.722142222827073965e+00
1.166073068930201906e+00 -9.581675001889834675e+00
1.166533374892894104e+00 -9.532537014100739725e+00
1.166994044409565667e+00 -9.615472430034060380e+00
1.167455077911095040e+00 -9.814791677745574816e+00
1.167916475829039902e+00 -9.917637469882038204e+00
1.168378238595642271e+00 -9.828599469021469304e+00
1.168840366643827400e+00 -9.653414213054929860e+00
1.169302860407205324e+00 -9.502523676997498114e+00
1.169765720320073754e+00 -9.450893985112656992e+00
1.170228946817416960e+00 -9.568635884119544244e+00
1.170692540334909104e+00 -9.758166746493770916e+00
1.171156501308915354e+00 -9.668173303317416867e+00
1.171620830176492323e+00 -9.235900339490058286e+00
1.172085527375390956e+00 -8.706650596666463571e+00
1.172550593344055425e+00 -8.114748499790152891e+00
1.173016028521627119e+00 -7.724336447036989739e+00
1.173481833347945091e+00 -7.968722908239669778e+00
1.173948008263546727e+00 -8.461255963745543340e+00
1.174414553709670184e+00 -8.363131571618964699e+00
1.174881470128255057e+00 -7.630328508154434530e+00
1.175348757961943935e+00 -6.977031233044499459e+00
1.175816417654083956e+00 -6.262474283723577173e+00
1.176284449648728359e+00 -5.180561483496376241e+00
1.176752854390637815e+00 -4.874435209692819626e+00
1.177221632325281542e+00 -6.043037131295022846e+00
1.177690783898838189e+00 -7.025196807356792306e+00
1.178160309558198948e+00 -6.812113497889868086e+00
1.178630209750967328e+00 -6.255548866057438318e+00
1.179100484925461823e+00 -6.167219447697789292e+00
1.179571135530716575e+00 -5.674632216271675134e+00
1.180042162016481821e+00 -4.850846096655232031e+00
1.180513564833228113e+00 -5.297935426494632338e+00
1.180985344432145201e+00 -7.001655998334172182e+00
1.181457501265144483e+00 -8.002093681085057142e+00
1.181930035784860999e+00 -8.009936383334206766e+00
1.182402948444652768e+00 -8.006636661842435387e+00
1.182876239698604781e+00 -8.058660544934014069e+00
1.183349910001529448e+00 -7.798327078235274712e+00
1.183823959808967485e+00 -7.777918236411210273e+00
1.184298389577190136e+00 -8.461029172696953538e+00
1.184773199763200502e+00 -9.228000696690060067e+00
1.185248390824733766e+00 -9.438832667999804471e+00
1.185723963220261412e+00 -9.390482816380426812e+00
1.186199917408990112e+00 -9.285023249226014741e+00
1.186676253850863949e+00 -9.098358777648627438e+00
1.187152973006567303e+00 -9.060959541951774554e+00
1.187630075337523072e+00 -9.327415499426138012e+00
1.188107561305898230e+00 -9.674824735252855135e+00
1.188585431374602042e+00 -9.843522150019566652e+00
1.189063686007289622e+00 -9.848943926391484638e+00
1.189542325668362599e+00 -9.790514671901519250e+00
1.190021350822969337e+00 -9.720958745361144793e+00
1.190500761937009155e+00 -9.708763049333924755e+00
1.190980559477132328e+00 -9.766243954304627550e+00
1.191460743910741193e+00 -9.814552064153303945e+00
1.191941315705992821e+00 -9.808342436267139419e+00
1.192422275331798787e+00 -9.787822626558295269e+00
1.192903623257828727e+00 -9.817235243941922818e+00
1.193385359954511227e+00 -9.878488975718028087e+00
1.193867485893034042e+00 -9.895346230458585524e+00
1.194350001545347872e+00 -9.832618748782579132e+00
1.194832907384165477e+00 -9.695992295510791337e+00
1.195316203882965223e+00 -9.499447028010536087e+00
1.195799891515991531e+00 -9.320858092643220516e+00
1.196283970758257320e+00 -9.322465276958041613e+00
1.196768442085544004e+00 -9.524959924885706641e+00
1.197253305974405491e+00 -9.710617826304201117e+00
1.197738562902166404e+00 -9.763845015732499633e+00
1.198224213346926748e+00 -9.727639522763752211e+00
1.198710257787562350e+00 -9.627100518939641915e+00
1.199196696703725973e+00 -9.522280677907588142e+00
1.199683530575849533e+00 -9.541136128913080938e+00
1.200170759885144767e+00 -9.696979804007355597e+00
1.200658385113606119e+00 -9.852266121320212733e+00
1.201146406744011630e+00 -9.914244802312282445e+00
1.201634825259924266e+00 -9.884275811384213739e+00
1.202123641145694366e+00 -9.793641023799068535e+00
1.202612854886460081e+00 -9.731776451164819264e+00
1.203102466968149820e+00 -9.768959519364216249e+00
1.203592477877483802e+00 -9.839804805385597319e+00
1.204082888101975390e+00 -9.853813311804969999e+00
1.204573698129933534e+00 -9.798381747423263732e+00
1.205064908450461880e+00 -9.662945082213013848e+00
1.205556519553464101e+00 -9.463947431714586855e+00
1.206048531929642564e+00 -9.339379758290874634e+00
1.206540946070501663e+00 -9.403056921843585769e+00
1.207033762468348037e+00 -9.546114782436802670e+00
1.207526981616294126e+00 -9.608228120080866574e+00
1.208020604008257282e+00 -9.607238769468494866e+00
1.208514630138963764e+00 -9.576150188672386321e+00
1.209009060503949406e+00 -9.452914506941510808e+00
1.209503895599560952e+00 -9.282241201993542745e+00
1.209999135922958491e+00 -9.250497063720445112e+00
1.210494781972116130e+00 -9.403287973865758431e+00
1.210990834245824876e+00 -9.575016455164018225e+00
1.211487293243693086e+00 -9.654173588731737254e+00
1.211984159466149347e+00 -9.683208584149383569e+00
1.212481433414443144e+00 -9.688738173047681812e+00
1.212979115590646861e+00 -9.626818073258277764e+00
1.213477206497657779e+00 -9.527509761877468009e+00
1.213975706639199625e+00 -9.511652009920794626e+00
1.214474616519823913e+00 -9.604715220355387828e+00
1.214973936644912378e+00 -9.708779779726683046e+00
1.215473667520677425e+00 -9.750163473649763546e+00
1.215973809654165461e+00 -9.747031252813030733e+00
1.216474363553257332e+00 -9.714918521876597879e+00
1.216975329726670552e+00 -9.615738622301364558e+00
1.217476708683961517e+00 -9.478913300420458654e+00
1.217978500935525732e+00 -9.429099131250609389e+00
1.218480706992601137e+00 -9.485861720192019675e+00
1.218983327367268998e+00 -9.527588148155587078e+00
1.219486362572456128e+00 -9.478437241784604339e+00
1.219989813121936217e+00 -9.404962616482293924e+00
1.220493679530331832e+00 -9.322571552018871444e+00
1.220997962313115526e+00 -9.133833583282807922e+00
1.221502661986612503e+00 -8.885471794920022148e+00
1.222007779068002176e+00 -8.800220701650914634e+00
1.222513314075319713e+00 -8.898217262541720629e+00
1.223019267527458043e+00 -8.943501812382010030e+00
1.223525639944168741e+00 -8.864285658704261550e+00
1.224032431846064917e+00 -8.818291291130776699e+00
1.224539643754622986e+00 -8.795551571821306425e+00
1.225047276192183565e+00 -8.642391482094467392e+00
1.225555329681954575e+00 -8.474773155488151133e+00
1.226063804748010355e+00 -8.538823406810251981e+00
1.226572701915297658e+00 -8.737961691706118472e+00
1.227082021709633652e+00 -8.836229479095322858e+00
1.227591764657709694e+00 -8.879086575532937786e+00
1.228101931287093329e+00 -8.996762821624656681e+00
1.228612522126227624e+00 -9.086176127438648109e+00
1.229123537704436719e+00 -9.087593559210290550e+00
1.229634978551924940e+00 -9.160322954110597493e+00
1.230146845199779460e+00 -9.362376174124506178e+00
1.230659138179972745e+00 -9.546850342366383302e+00
1.231171858025362331e+00 -9.656555972259980081e+00
1.231685005269695710e+00 -9.747650125954351097e+00
1.232198580447609659e+00 -9.819398193670167529e+00
