date keplerian stellar stellar+keplerian GP_variance
9521.58371308 -2.67806535 0.35502995 -2.32303540 1.56413046
9521.69658849 -3.61010516 0.73167226 -2.87843289 1.61757258
9521.80946390 -0.85235706 1.11752007 0.26516301 1.67330179
9521.92233931 2.77656145 1.51175607 4.28831752 1.73216892
9522.03521472 3.56763385 1.91353652 5.48117036 1.79481592
9522.14809013 0.71232708 2.32199079 3.03431787 1.86160351
9522.26096554 -2.87102935 2.73622001 -0.13480933 1.93256388
9522.37384095 -3.51998666 3.15529459 -0.36469208 2.00738142
9522.48671636 -0.57126368 3.57825080 3.00698712 2.08540057
9522.59959177 2.96133200 4.00408668 6.96541868 2.16565654
9522.71246718 3.46723274 4.43175728 7.89899002 2.24692240
9522.82534259 0.42937149 4.86016956 5.28954105 2.32776561
9522.93821800 -3.04733840 5.28817723 2.24083883 2.40660811
9523.05109341 -3.40944861 5.71457568 2.30512707 2.48178527
9523.16396882 -0.28685638 6.13809741 5.85124103 2.55160092
9523.27684423 3.12892376 6.55740823 9.68633199 2.61437686
9523.38971964 3.34671809 6.97110444 10.31782253 2.66849651
9523.50259505 0.14392510 7.37771138 7.52163648 2.71244274
9523.61547046 -3.20596973 7.77568358 4.56971385 2.74483050
9523.72834587 -3.27913221 8.16340666 4.88427444 2.76443476
9523.84122128 -0.00078502 8.53920133 8.53841631 2.77021465
9523.95409669 3.27836453 8.90132944 12.17969397 2.76133447
9524.06697210 3.20678902 9.24800237 12.45479139 2.73718230
9524.17984752 -0.14235621 9.57739155 9.43503534 2.69738732
9524.29272293 -3.34600312 9.88764134 6.54163822 2.64183673
9524.40559834 -3.12979346 10.17688394 7.04709049 2.57069401
9524.51847375 0.28529090 10.44325632 10.72854722 2.48442059
9524.63134916 3.40878738 10.68491876 14.09370614 2.38380393
9524.74422457 3.04825724 10.90007498 13.94833222 2.26999678
9524.85709998 -0.42781170 11.08699321 10.65918151 2.14457453
9524.96997539 -3.46662622 11.24402804 7.77740182 2.00962092
9525.08285080 -2.96229866 11.36964250 8.40734384 1.86785696
9525.19572621 0.56971184 11.46243003 12.03214187 1.72283223
9525.30860162 3.51943574 11.52113579 15.04057153 1.57919618
9525.42147703 2.87204242 11.54467689 14.41671931 1.44304234
9525.53435244 -0.71078544 11.53216117 10.82137573 1.32222638
9525.64722785 -3.56713930 11.48290407 7.91576476 1.22633365
9525.76010326 -2.77761946 11.39644314 8.61882368 1.16564809
9525.87297867 0.85082785 11.27255014 12.12337799 1.14856093
9525.98585408 3.60966772 11.11124011 14.72090783 1.17823759
9526.09872949 2.67916677 10.91277755 13.59194433 1.25112757
9526.21160490 -0.98963589 10.67767939 9.68804349 1.35878041
9526.32448031 -3.64695928 10.40671471 6.75975543 1.49115370
9526.43735572 -2.57682719 10.10090139 7.52407420 1.63898111
9526.55023113 1.12700818 9.76149950 10.88850769 1.79463866
9526.66310654 3.67895989 9.39000181 13.06896171 1.95212265
9526.77598195 2.47074919 8.98812152 11.45887071 2.10673632
9526.88885736 -1.26274543 8.55777743 7.29503200 2.25476699
9527.00173277 -3.70562312 8.10107685 4.39545373 2.39323496
9527.11460818 -2.36108666 7.62029663 5.25920997 2.51971743
9527.22748359 1.39665070 7.11786246 8.51451317 2.63223019
9527.34035900 3.72691029 6.59632699 10.32323728 2.72914978
9527.45323441 2.24799870 6.05834689 8.30634558 2.80916251
9527.56610982 -1.52852974 5.50665929 3.97812955 2.87123136
9527.67898523 -3.74279051 4.94405795 1.20126744 2.91457444
9527.79186064 -2.13164937 4.37336930 2.24171993 2.93865130
9527.90473605 1.65819120 3.79742874 5.45561994 2.94315445
9528.01761146 3.75324074 3.21905737 6.97229812 2.92800459
9528.13048687 2.01220748 2.64103944 4.65324692 2.89334878
9528.24336228 -1.78544699 2.06610061 0.28065362 2.83956126
9528.35623769 -3.75824583 1.49688729 -2.26135854 2.76724710
9528.46911310 -1.88984632 0.93594718 -0.95389914 2.67724953
9528.58198851 1.91011247 0.38571102 2.29582349 2.57066256
9528.69486392 3.75779852 -0.15152405 3.60627447 2.44885130
9528.80773933 1.76474339 -0.67360977 1.09113362 2.31348451
9528.92061474 -2.03200679 -1.17856025 -3.21056705 2.16658595
9529.03349015 -3.75189944 -1.66456388 -5.41646332 2.01061546
9529.14636556 -1.63708019 -2.12999333 -3.76707352 1.84859632
9529.25924097 2.15095311 -2.57341375 -0.42246064 1.68431271
9529.37211638 3.74055717 -2.99358907 0.74696809 1.52260512
9529.48499179 1.50704195 -3.38948628 -1.88244433 1.36977462
9529.59786720 -2.26677886 -3.76027776 -6.02705662 1.23401399
9529.71074261 -3.72378814 -4.10534163 -7.82912977 1.12550641
9529.82361802 -1.37481731 -4.42426006 -5.79907737 1.05534045
9529.93649344 2.37931600 -4.71681566 -2.33749966 1.03234423
9530.04936885 3.70161671 -4.98298595 -1.28136924 1.05886209
9530.16224426 1.24059811 -5.22293604 -3.98233793 1.12920553
9530.27511967 -2.48840126 -5.43700956 -7.92541082 1.23258351
9530.38799508 -3.67407502 -5.62571807 -9.29979310 1.35741328
9530.50087049 -1.10457906 -5.78972908 -6.89430814 1.49383132
9530.61374590 2.59387639 -5.92985277 -3.33597639 1.63425309
9530.72662131 3.64120304 -6.04702788 -2.40582484 1.77305169
9530.83949672 0.96695751 -6.14230668 -5.17534917 1.90607339
9530.95237213 -2.69558835 -6.21683949 -8.91242784 2.03023960
9531.06524754 -3.60304846 -6.27185891 -9.87490737 2.14327112
9531.17812295 -0.82793311 -6.30866402 -7.13659713 2.24350975
9531.29099836 2.79338960 -6.32860479 -3.53521519 2.32980671
9531.40387377 3.55966662 -6.33306688 -2.77340026 2.40145462
9531.51674918 0.68770756 -6.32345717 -5.63574961 2.45814740
9531.62962459 -2.88713824 -6.30119000 -9.18832825 2.49995809
9531.74250000 -3.51112048 -6.26767455 -9.77879503 2.52732811
9531.85537541 -0.54648429 -6.22430316 -6.77078745 2.54106373
9531.96825082 2.97669827 -6.17244100 -3.19574273 2.54233633
9532.08112623 3.45748046 -6.11341688 -2.65593642 2.53268345
9532.19400164 0.40446819 -6.04851546 -5.64404727 2.51400693
9532.30687705 -3.06193974 -5.97897066 -9.04091040 2.48856333
9532.41975246 -3.39882437 -5.90596029 -9.30478465 2.45893988
9532.53262787 -0.26186530 -5.83060189 -6.09246719 2.42800732
9532.64550328 3.14273900 -5.75394964 -2.61121063 2.39883966
9532.75837869 3.33523732 -5.67699210 -2.34175478 2.37459158
9532.87125410 0.11888249 -5.60065095 -5.48176847 2.35832986
9532.98412951 -3.21897882 -5.52578026 -8.74475908 2.35282551
9533.09700492 -3.26681156 -5.45316632 -8.71997788 2.36032943
9533.20988033 0.02427279 -5.38352791 -5.35925512 2.38236866
9533.32275574 3.29054859 -5.31751676 -2.02696817 2.41960633
9533.43563115 3.19364635 -5.25571812 -2.06207177 2.47179768
9533.54850656 -0.16739285 -5.19865135 -5.36604421 2.53785012
9533.66138197 -3.35734449 -5.14677042 -8.50411490 2.61596801
9533.77425738 -3.11584785 -5.10046414 -8.21631199 2.70384442
9533.88713279 0.31027007 -5.06005628 -4.74978621 2.79886030
9534.00000820 3.41926959 -5.02580528 -1.60653569 2.89826140
9534.11288361 3.03352893 -4.99790376 -1.96437484 2.99929826
9534.22575902 -0.45269715 -4.97647767 -5.42917482 3.09932655
9534.33863443 -3.47623408 -4.96158526 -8.43781934 3.19587316
9534.45150984 -2.94680900 -4.95321577 -7.90002477 3.28667558
9534.56438525 0.59446746 -4.95128808 -4.35682062 3.36970278
9534.67726066 3.52815529 -4.95564925 -1.42749396 3.44316384
9534.79013607 2.85581389 -4.96607311 -2.11025921 3.50550919
9534.90301148 -0.73537532 -4.98225908 -5.71763441 3.55542759
9535.01588689 -3.57495791 -5.00383123 -8.57878914 3.59184093
9535.12876230 -2.76067561 -5.03033772 -7.79101333 3.61389796
9535.24163771 0.87521632 -5.06125081 -4.18603449 3.62096773
9535.35451312 3.61657403 -5.09596748 -1.47939345 3.61263285
9535.46738853 2.66153218 -5.13381081 -2.47227863 3.58868288
9535.58026395 -1.01378757 -5.17403213 -6.18781969 3.54910757
9535.69313936 -3.65294328 -5.21581417 -8.86875745 3.49409009
9535.80601477 -2.55852744 -5.25827512 -7.81680256 3.42400001
9535.91889018 1.15088802 -5.30047372 -4.14958570 3.33938598
9536.03176559 3.68401290 -5.34141534 -1.65740244 3.24096795
9536.14464100 2.45181083 -5.38005912 -2.92824829 3.12962905
9536.25751641 -1.28631879 -5.41532602 -6.70164481 3.00640697
9536.37039182 -3.70973780 -5.44610783 -9.15584564 2.87248515
9536.48326723 -2.34153716 -5.47127695 -7.81281411 2.72918376
9536.59614264 1.41988338 -5.48969685 -4.06981347 2.57795102
9536.70901805 3.73008068 -5.50023313 -1.77015245 2.42035523
9536.82189346 2.22786643 -5.50176493 -3.27389850 2.25807819
9536.93476887 -1.55138803 -5.49319655 -7.04458458 2.09291107
9537.04764428 -3.74501200 -5.47346908 -9.21848108 1.92675357
9537.16051969 -2.11096354 -5.44157182 -7.55253537 1.76161803
9537.27339510 1.68064195 -5.39655340 -3.71591145 1.59963919
9537.38627051 3.75451012 -5.33753212 -1.58302200 1.44309000
9537.49914592 1.99099810 -5.26370569 -3.27270759 1.29440038
9537.61202133 -1.80745761 -5.17435984 -6.98181745 1.15616845
9537.72489674 -3.75856125 -5.06887587 -8.82743713 1.03113826
9537.83777215 -1.86814415 -4.94673691 -6.81488106 0.92209126
9537.95064756 1.93165105 -4.80753274 -2.87588169 0.83157014
9538.06352297 3.75715952 -4.65096320 -0.89380368 0.76136462
9538.17639838 1.74257992 -4.47684004 -2.73426012 0.71181807
9538.28927379 -2.05304207 -4.28508727 -6.33812934 0.68126789
9538.40214920 -3.75030696 -4.07573998 -7.82604694 0.66605952
9538.51502461 -1.61448758 -3.84894179 -5.46342937 0.66126130
9538.62790002 2.17145457 -3.60494091 -1.43348634 0.66169003
9538.74077543 3.73801350 -3.34408504 0.39392846 0.66273348
9538.85365084 1.48405297 -3.06681525 -1.58276228 0.66076533
9538.96652625 -2.28671676 -2.77365898 -5.06037574 0.65324889
9539.07940166 -3.72029699 -2.46522250 -6.18551949 0.63870895
9539.19227707 -1.35146531 -2.14218287 -3.49364818 0.61670870
9539.30515248 2.39866141 -1.80527980 0.59338161 0.58791762
9539.41802789 3.69718313 -1.45530760 2.24187554 0.55433103
9539.53090330 1.21691698 -1.09310732 0.12380965 0.51967784
9539.64377871 -2.50712612 -0.71955957 -3.22668569 0.48993334
9539.75665412 -3.66870546 -0.33557792 -4.00428338 0.47344179
9539.86952953 -1.08060315 0.05789673 -1.02270642 0.47949843
9539.98240494 2.61195353 0.45990074 3.07185427 0.51481214
9540.09528035 3.63490527 0.86945125 4.50435652 0.58044126
9540.20815576 0.94272160 1.28554835 2.22826995 0.67253445
9540.32103117 -2.71299156 1.70717615 -1.00581541 0.78539492
9540.43390658 -3.59583163 2.13330253 -1.46252909 0.91361875
9540.54678199 -0.80347237 2.56287778 1.75940541 1.05271713
9540.65965740 2.81009361 2.99483218 5.80492579 1.19902916
9540.77253281 3.55154120 3.42807265 6.97961385 1.34949063
9540.88540822 0.66305747 3.86147880 4.52453627 1.50144452
9540.99828363 -2.90311883 4.29389838 1.39077955 1.65251844
9541.11115904 -3.50209825 4.72414258 1.22204433 1.80055449
9541.22403446 -0.52168062 5.15098143 4.62930081 1.94357394
9541.33690987 2.99193224 5.57313944 8.56507168 2.07976363
9541.44978528 3.44757451 5.98929202 9.43686653 2.20747579
9541.56266069 0.37954691 6.39806274 6.77760966 2.32523588
9541.67553610 -3.07640501 6.79802192 3.72161691 2.43175503
9541.78841151 -3.38804908 7.18768659 3.79963751 2.52594511
9541.90128692 -0.23686257 7.56552223 7.32865966 2.60693495
9542.01416233 3.15641457 7.92994642 11.08636099 2.67408708
9542.12703774 3.32360831 8.27933443 11.60294274 2.72701428
9542.23991315 0.09383460 8.61202693 8.70586153 2.76559596
9542.35278856 -3.23184485 8.92633990 5.69449506 2.78999389
9542.46566397 -3.25434571 9.22057650 5.96623079 2.80066751
9542.57853938 0.04932952 9.49304093 9.54237044 2.79838818
9542.69141479 3.30258642 9.74205411 13.04464053 2.78425223
9542.80429020 3.18036175 9.96597087 13.14633262 2.75969140
9542.91716561 -0.19242206 10.16319843 9.97077636 2.72647884
9543.03004102 -3.36853664 10.33221575 6.96367910 2.68672729
9543.14291643 -3.10176377 10.47159351 7.36982975 2.64287426
9543.25579184 0.33523544 10.58001418 10.91524962 2.59764700
9543.36866725 3.42959985 10.65629178 14.08589163 2.55399815
9543.48154266 3.01866579 10.69939104 13.71805684 2.51500276
9543.59441807 -0.47756247 10.70844535 10.23088288 2.48371042
9543.70729348 -3.48568744 10.68277318 7.19708575 2.46295430
9543.82016889 -2.93118838 10.62189271 7.69070433 2.45513253
9543.93304430 0.61919666 10.52553412 11.14473077 2.46199316
9544.04591971 3.53671804 10.39364944 13.93036749 2.48446416
9544.15879512 2.83945845 10.22641974 13.06587818 2.52256741
9544.27167053 -0.75993252 10.02425932 9.26432680 2.57543673
9544.38454594 -3.58261763 9.78781707 6.20519944 2.64143254
9544.49742135 -2.74360907 9.51797476 6.77436569 2.71832196
9544.61029676 0.89956589 9.21584239 10.11540828 2.80348354
9544.72317217 3.62331961 8.88275074 12.50607035 2.89410136
9544.83604758 2.64377930 8.52024115 11.16402045 2.98732628
9544.94892299 -1.03789418 8.13005288 7.09215870 3.08039703
9545.06179840 -3.65876494 7.71410814 4.05534320 3.17072321
9545.17467381 -2.54011398 7.27449523 4.73438125 3.25593770
9545.28754922 1.17471671 6.81344990 7.98816662 3.33392677
9545.40042463 3.68890218 6.33333544 10.02223762 3.40284546
9545.51330004 2.43276350 5.83662157 8.26938507 3.46112394
9545.62617545 -1.30983498 5.32586271 4.01602773 3.50746897
9545.73905086 -3.71368761 4.80367567 1.08998806 3.54086313
9545.85192627 -2.32188360 4.27271726 1.95083366 3.56056356
9545.96480168 1.44305296 3.73566186 5.17871482 3.56610142
9546.07767709 3.73308529 3.19517945 6.92826474 3.55728248
9546.19055250 2.20763515 2.65391404 4.86154918 3.53418959
9546.30342791 -1.57417737 2.11446290 0.54028553 3.49718724
9546.41630332 -3.74706706 1.57935671 -2.16771035 3.44692844
9546.52917873 -2.09018389 1.05104063 -1.03914326 3.38436409
9546.64205414 1.70301800 0.53185673 2.23487473 3.31075489
9546.75492955 3.75561264 0.02402754 3.77964018 3.22768518
9546.86780497 1.96970023 -0.47035887 1.49934136 3.13707772
9546.98068038 -1.82938791 -0.94936243 -2.77875034 3.04120672
9547.09355579 -3.75870963 -1.41120294 -5.16991257 2.94270478
9547.20643120 -1.84635895 -1.85427037 -3.70062932 2.84455576
9547.31930661 1.95310377 -2.27713342 -0.32402965 2.75006190
9547.43218202 3.75635354 -2.67854628 1.07780727 2.66276940
9547.54505743 1.72033900 -3.05745363 -1.33711463 2.58633468
9547.65793284 -2.07398610 -3.41299378 -5.48697988 2.52431821
9547.77080825 -3.74854779 -3.74449989 -7.49304768 2.47990840
9547.88368366 -1.59182321 -4.05149940 -5.64332261 2.45560560
9547.99655907 2.19185953 -4.33371151 -2.14185199 2.45292764
9548.10943448 3.73530371 -4.59104297 -0.85573926 2.47221495
9548.22230989 1.46099803 -4.82358197 -3.36258394 2.51259649
9548.33518530 -2.30655303 -5.03159051 -7.33814354 2.57212854
9548.44806071 -3.71664050 -5.21549514 -8.93213564 2.64806213
9548.56093612 -1.32805326 -5.37587631 -6.70392956 2.73716349
9548.67381153 2.41790022 -5.51345649 -3.09555627 2.83601618
9548.78668694 3.69258524 -5.62908728 -1.93650204 2.94126140
9548.89956235 1.19318176 -5.72373556 -4.53055380 3.04976391
9549.01243776 -2.52573956 -5.79846912 -8.32420868 3.15871152
9549.12531317 -3.66317284 -5.85444184 -9.51761468 3.26566498
9549.23818858 -1.05657921 -5.89287868 -6.94945790 3.36857485
9549.35106399 2.62991459 -5.91506080 -3.28514621 3.46577882
9549.46393940 3.62844596 -5.92231083 -2.29386487 3.55598840
9549.57681481 0.91844380 -5.91597877 -4.99753497 3.63827045
9549.68969022 -2.73027418 -5.89742842 -8.62770260 3.71202638
9549.80256563 -3.58845498 -5.86802478 -9.45647977 3.77697023
9549.91544104 -0.77897592 -5.82912229 -6.60809821 3.83310592
9550.02831645 2.82667273 -5.78205425 -2.95538152 3.88070309
9550.14119186 3.54325793 -5.72812331 -2.18486537 3.92027115
9550.25406727 0.63837791 -5.66859323 -5.03021531 3.95253059
9550.36694268 -2.91897039 -5.60468179 -8.52365218 3.97838098
9550.47981809 -3.49292037 -5.53755493 -9.03047530 3.99886503
9550.59269350 -0.49685375 -5.46832195 -5.96517570 4.01512848
9550.70556891 3.00703324 -5.39803186 -2.39099861 4.02837582
9550.81844432 3.43751534 -5.32767062 -1.89015529 4.03982259
9550.93131973 0.35460877 -5.25815933 -4.90355056 4.05064539
9551.04419514 -3.09073354 -5.19035299 -8.28108653 4.06193146
9551.15707055 -3.37712321 -5.12504001 -8.50216322 4.07463025
9551.26994596 -0.21184933 -5.06294211 -5.27479144 4.08950984
9551.38282137 3.16994985 -5.00471452 -1.83476467 4.10712104
9551.49569678 3.31183160 -4.95094642 -1.63911483 4.12777180
9551.60857219 0.06878253 -4.90216144 -4.83337891 4.15151367
9551.72144760 -3.24456724 -4.85881811 -8.10338535 4.17814136
9551.83432301 -3.24173523 -4.82131025 -8.06304548 4.20720483
9551.94719842 0.07438405 -4.78996714 -4.71558309 4.23803267
9552.06007383 3.31447746 -4.76505345 -1.45057599 4.26976436
9552.17294924 3.16693580 -4.74676895 -1.57983315 4.30138864
9552.28582465 -0.21744272 -4.73524791 -4.95269062 4.33178520
9552.39870006 -3.37957909 -4.73055829 -8.11013738 4.35976688
9552.51157548 -3.08754183 -4.73270073 -7.82024255 4.38412044
9552.62445089 0.36018592 -4.74160731 -4.38142139 4.40364420
9552.73732630 3.43977767 -4.75714034 -1.31736267 4.41718163
9552.85020171 3.00366849 -4.77909103 -1.77542254 4.42365047
9552.96307712 -0.50240657 -4.80717838 -5.30958496 4.42206723
9553.07595253 -3.49498588 -4.84104820 -8.33603408 4.41156742
9553.18882794 -2.91543749 -4.88027246 -7.79570994 4.39142182
9553.30170335 0.64389834 -4.92434914 -4.28045080 4.36104920
9553.41457876 3.54512361 -4.97270257 -1.42757896 4.32002607
9553.52745417 2.82297680 -5.02468444 -2.20170764 4.26809386
9553.64032958 -0.78445595 -5.07957559 -5.86403154 4.20516382
9553.75320499 -3.59011813 -5.13658865 -8.72670678 4.13132012
9553.86608040 -2.72642059 -5.19487153 -7.92129212 4.04682126
9553.97895581 0.92387548 -5.25351201 -4.32963653 3.95210004
9554.09183122 3.62990416 -5.31154317 -1.68163902 3.84776228
9554.20470663 2.62590892 -5.36794996 -2.74204104 3.73458431
9554.31758204 -1.06195467 -5.42167665 -6.48363132 3.61350922
9554.43045745 -3.66442398 -5.47163531 -9.13605929 3.48564195
9554.54333286 -2.52158763 -5.51671508 -8.03830271 3.35224297
9554.65620827 1.19849319 -5.55579224 -4.35729905 3.21472027
9554.76908368 3.69362750 -5.58774095 -1.89411344 3.07461905
9554.88195909 2.41360805 -5.61144440 -3.19783636 2.93360827
9554.99483450 -1.33329295 -5.62580641 -6.95909936 2.79346254
9555.10770991 -3.71747237 -5.62976301 -9.34723539 2.65603724
9555.22058532 -2.30212685 -5.62229415 -7.92442100 2.52323409
9555.33346073 1.46615839 -5.60243497 -4.13627658 2.39695373
9555.44633614 3.73592399 -5.56928673 -1.83336274 2.27903201
9555.55921155 2.18730575 -5.52202700 -3.33472125 2.17115787
9555.67208696 -1.59689676 -5.45991901 -7.05681577 2.07477420
9555.78496237 -3.74895558 -5.38231995 -9.13127552 1.99096868
9555.89783778 -2.06931134 -5.28868803 -7.35799938 1.92036931
9556.01071319 1.72531836 -5.17858826 -3.45326989 1.86306542
9556.12358860 3.75654824 -5.05169669 -1.29514845 1.81857643
9556.23646401 1.94831481 -4.90780322 -2.95948841 1.78588379
9556.34933942 -1.85123690 -4.74681278 -6.59804968 1.76352714
9556.46221483 -3.75869095 -4.56874493 -8.32743589 1.74974963
9556.57509024 -1.82449169 -4.37373205 -6.19822374 1.74266669
9556.68796565 1.97446970 -4.16201587 -2.18754618 1.74043140
9556.80084106 3.75538062 -3.93394288 -0.17856226 1.74137640
9556.91371647 1.69802163 -3.68995832 -1.99193669 1.74412295
9557.02659188 -2.09483796 -3.43059929 -5.52543725 1.74765614
9557.13946729 -3.74662203 -3.15648695 -6.90310899 1.75137074
9557.25234270 -1.56908810 -2.86831807 -4.43740617 1.75509309
9557.36521811 2.21216706 -2.56685622 -0.35468915 1.75908288
9557.47809352 3.73242790 -2.25292277 1.47950513 1.76401614
9557.59096893 1.43787817 -1.92738800 -0.48950983 1.77094732
9557.70384434 -2.32628679 -1.59116241 -3.91744920 1.78124684
9557.81671975 -3.71281882 -1.24518867 -4.95800749 1.79650995
9557.92959516 -1.30458218 -0.89043418 -2.19501635 1.81843589
9558.04247057 2.43703157 -0.52788455 1.90914702 1.84868242
9558.15534598 3.68782324 -0.15853813 3.52928511 1.88870893
9558.26822140 1.16939352 0.21659840 1.38599192 1.93962899
